workerid,proliferate.condition,condition,item_id,matrix_subject,response,rt,scale,slide_number_in_experiment,speakerGender,speakerName,statement,trigger,trigger_class,utterance,catch_trials,subject_information.age,subject_information.american,subject_information.assess,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
40,main,ub,5,Barbara,0.38,3782,some,8,M,Christopher,"Frank graded some of the math problems, and he did not grade all of them",establish,NonProj,Did Barbara establish that Frank graded some of the math problems?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,lb,2,Scott,0.6,11887,some,9,M,David,Josie failed at least some of the courses,acknowledge,C,Did Scott acknowledge that Josie failed some of the courses?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,,control1,,0.03,3488,,10,M,Paul,Zack is coming to the meeting tomorrow,control,control,Is Zack coming to the meeting tomorrow?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,lb,7,Kevin,0.25,2846,or,11,M,Steven,Isabella ate cake or pie or both,discover,NonProj,Did Kevin discover that Isabella ate cake or pie?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,,control3,,0.29,2342,,12,F,Sandra,Todd played football in high school,control,control,Did Todd play football in high school?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,ub,10,Tina,0.38,3933,or,13,F,Sarah,"Jayden solved the crossword or the Rubik's cube, and he did not solve both",inform_Sam,C,Did Tina inform Sam that Jayden solved the crossword or the Rubik's cube?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,ub,3,Justin,0.5,12172,some,14,F,Carol,"Emma stole some of the office supplies, and she did not take all of them",prove,C,Did Justin prove that Emma stole some of the office supplies?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,ub,6,Rachel,0.18,4981,some,15,F,Nancy,"Jackson drank some of the sodas, and he did not drink all of them",think,NonProj,Does Rachel think that Jackson drank some of the sodas?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,,control5,,0.01,3637,,16,F,Susan,Madison had a baby,control,control,Did Madison have a baby?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,,control6,,0.01,2029,,17,F,Betty,Hendrick's car was expensive,control,control,Was Hendrick's car expensive?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,,control2,,0.04,1773,,18,F,Linda,Mary's aunt is sick,control,control,Is Mary's aunt sick?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,ub,11,Amanda,0.5,4885,or,19,F,Jennifer,"Tony graded the midterm or the final, and he did not grade both",know,NonProj,Does Amanda know that Tony graded the midterm or the final?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,lb,12,Melissa,0.02,1649,or,20,F,Helen,Josh drank coffee or tea or both,say,C,Did Melissa say that Josh drank coffee or tea?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
40,main,ub,8,Brian,0.07,2516,or,21,F,Elizabeth,"Emily failed math or science, and she did not fail both",reveal,NonProj,Did Brian reveal that Emily failed math or science?,[],36,y,Yes,I enjoyed the survey. ,Hold a higher degree,Yes,f,English,None.,Chrome,Windows,934,1494,4.829016666666667,
39,main,ub,9,Andrew,0.7,56714,or,4,M,Matthew,"Grace stole a laptop or a calculator, and she did not steal both",think,NonProj,Does Andrew think that Grace stole a laptop or a calculator?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,,control5,,0.19,5021,,5,F,Nancy,Madison had a baby,control,control,Did Madison have a baby?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,ub,10,Tina,0.67,9925,or,6,M,Steven,"Jayden solved the crossword or the Rubik's cube, and he did not solve both",confirm,C,Did Tina confirm that Jayden solved the crossword or the Rubik's cube?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,,control2,,0.1,4882,,7,M,Thomas,Mary's aunt is sick,control,control,Is Mary's aunt sick?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,lb,2,Scott,0.53,6928,some,8,F,Jennifer,Josie failed at least some of the courses,suggest,C,Did Scott suggest that Josie failed some of the courses?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,ub,8,Brian,0.28,12559,or,9,F,Michelle,"Emily failed math or science, and she did not fail both",hear,C,Did Brian hear that Emily failed math or science?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,lb,1,Patrick,0.65,8168,some,10,F,Dorothy,Mary ate at least some of the cupcakes,inform_Sam,C,Did Patrick inform Sam that Mary ate some of the cupcakes?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,ub,6,Rachel,0.77,8771,some,11,M,George,"Jackson drank some of the sodas, and he did not drink all of them",know,NonProj,Does Rachel know that Jackson drank some of the sodas?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,,control6,,0.15,12460,,12,F,Sandra,Hendrick's car was expensive,control,control,Was Hendrick's car expensive?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,,control4,,0.09,3441,,13,M,David,Vanessa is good at math,control,control,Is Vanessa good at math?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,lb,12,Melissa,0.12,16680,or,14,M,Christopher,Josh drank coffee or tea or both,reveal,NonProj,Did Melissa reveal that Josh drank coffee or tea?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,lb,3,Justin,0.13,4546,some,15,F,Betty,Emma stole at least some of the office supplies,prove,C,Did Justin prove that Emma stole some of the office supplies?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,,control3,,0.09,2947,,16,M,Mark,Todd played football in high school,control,control,Did Todd play football in high school?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,ub,5,Barbara,0.66,6513,some,17,F,Karen,"Frank graded some of the math problems, and he did not grade all of them",discover,NonProj,Did Barbara discover that Frank graded some of the math problems?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,,control1,,0.14,4255,,18,F,Susan,Zack is coming to the meeting tomorrow,control,control,Is Zack coming to the meeting tomorrow?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,lb,7,Kevin,0.49,5151,or,19,F,Jessica,Isabella ate cake or pie or both,establish,NonProj,Did Kevin establish that Isabella ate cake or pie?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,ub,4,Janice,0.61,37984,some,20,F,Ashley,"Danny solved some of the puzzles, and he did not solve all of them",acknowledge,C,Did Janice acknowledge that Danny solved some of the puzzles?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
39,main,lb,11,Amanda,0.24,6738,or,21,F,Lisa,Tony graded the midterm or the final or both,say,C,Did Amanda say that Tony graded the midterm or the final?,[],51,y,Yes,,Some College,Yes,f,,,Chrome,Linux,830,1476,5.8405,
38,main,,control6,,0.09,9701,,4,M,Steven,Hendrick's car was expensive,control,control,Was Hendrick's car expensive?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,lb,7,Kevin,0.02,10370,or,5,M,Thomas,Isabella ate cake or pie or both,confirm,C,Did Kevin confirm that Isabella ate cake or pie?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,,control3,,0,5593,,6,M,Mark,Todd played football in high school,control,control,Did Todd play football in high school?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,ub,12,Melissa,0.12,17794,or,7,F,Michelle,"Josh drank coffee or tea, and he did not drink both",think,NonProj,Does Melissa think that Josh drank coffee or tea?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,,control1,,0,9873,,8,F,Karen,Zack is coming to the meeting tomorrow,control,control,Is Zack coming to the meeting tomorrow?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,lb,1,Patrick,0.28,13107,some,9,F,Linda,Mary ate at least some of the cupcakes,acknowledge,C,Did Patrick acknowledge that Mary ate some of the cupcakes?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,,control4,,0,7459,,10,M,Paul,Vanessa is good at math,control,control,Is Vanessa good at math?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,lb,11,Amanda,0.5,20427,or,11,F,Jessica,Tony graded the midterm or the final or both,say,C,Did Amanda say that Tony graded the midterm or the final?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,ub,5,Barbara,0.8,11508,some,12,M,David,"Frank graded some of the math problems, and he did not grade all of them",reveal,NonProj,Did Barbara reveal that Frank graded some of the math problems?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,ub,10,Tina,0.95,14354,or,13,M,Matthew,"Jayden solved the crossword or the Rubik's cube, and he did not solve both",hear,C,Did Tina hear that Jayden solved the crossword or the Rubik's cube?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,,control2,,0.02,9068,,14,F,Sarah,Mary's aunt is sick,control,control,Is Mary's aunt sick?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,ub,2,Scott,0.01,20098,some,15,F,Betty,"Josie failed some of the courses, and she did not fail all of them",suggest,C,Did Scott suggest that Josie failed some of the courses?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,,control5,,0.16,10193,,16,F,Helen,Madison had a baby,control,control,Did Madison have a baby?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,lb,3,Justin,0.95,18972,some,17,F,Dorothy,Emma stole at least some of the office supplies,know,NonProj,Does Justin know that Emma stole some of the office supplies?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,lb,9,Andrew,0.5,14497,or,18,F,Nancy,Grace stole a laptop or a calculator or both,inform_Sam,C,Did Andrew inform Sam that Grace stole a laptop or a calculator?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,lb,4,Janice,0.41,15460,some,19,M,James,Danny solved at least some of the puzzles,prove,C,Did Janice prove that Danny solved some of the puzzles?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,ub,6,Rachel,0.14,31657,some,20,F,Kimberly,"Jackson drank some of the sodas, and he did not drink all of them",establish,NonProj,Did Rachel establish that Jackson drank some of the sodas?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
38,main,ub,8,Brian,0.17,17348,or,21,F,Ashley,"Emily failed math or science, and she did not fail both",discover,NonProj,Did Brian discover that Emily failed math or science?,[],57,y,Yes,,Graduated College,It was fine,f,English,,Chrome,Windows,1080,1920,7.662633333333333,
36,main,ub,12,Melissa,0.49,29879,or,4,F,Dorothy,"Josh drank coffee or tea, and he did not drink both",say,C,Did Melissa say that Josh drank coffee or tea?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,ub,11,Amanda,0.79,33592,or,5,F,Susan,"Tony graded the midterm or the final, and he did not grade both",know,NonProj,Does Amanda know that Tony graded the midterm or the final?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,,control6,,0.32,7285,,6,F,Kimberly,Hendrick's car was expensive,control,control,Was Hendrick's car expensive?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,ub,3,Justin,0.96,9399,some,7,F,Lisa,"Emma stole some of the office supplies, and she did not take all of them",discover,NonProj,Did Justin discover that Emma stole some of the office supplies?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,lb,1,Patrick,0,9996,some,8,F,Nancy,Mary ate at least some of the cupcakes,suggest,C,Did Patrick suggest that Mary ate some of the cupcakes?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,,control1,,0.2,7429,,9,M,James,Zack is coming to the meeting tomorrow,control,control,Is Zack coming to the meeting tomorrow?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,,control2,,0.64,7675,,10,M,David,Mary's aunt is sick,control,control,Is Mary's aunt sick?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,,control5,,0.78,4776,,11,F,Ashley,Madison had a baby,control,control,Did Madison have a baby?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,ub,4,Janice,0.96,8784,some,12,F,Margaret,"Danny solved some of the puzzles, and he did not solve all of them",reveal,NonProj,Did Janice reveal that Danny solved some of the puzzles?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,lb,9,Andrew,0.13,9161,or,13,F,Helen,Grace stole a laptop or a calculator or both,think,NonProj,Does Andrew think that Grace stole a laptop or a calculator?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,lb,8,Brian,0.24,7939,or,14,F,Sarah,Emily failed math or science or both,confirm,C,Did Brian confirm that Emily failed math or science?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,lb,6,Rachel,0,7405,some,15,M,Kenneth,Jackson drank at least some of the sodas,prove,C,Did Rachel prove that Jackson drank some of the sodas?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,lb,10,Tina,1,10091,or,16,M,Paul,Jayden solved the crossword or the Rubik's cube or both,acknowledge,C,Did Tina acknowledge that Jayden solved the crossword or the Rubik's cube?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,ub,2,Scott,1,10768,some,17,M,Thomas,"Josie failed some of the courses, and she did not fail all of them",inform_Sam,C,Did Scott inform Sam that Josie failed some of the courses?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,ub,7,Kevin,0.41,8397,or,18,F,Jennifer,"Isabella ate cake or pie, and she did not eat both",hear,C,Did Kevin hear that Isabella ate cake or pie?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,,control4,,0,4495,,19,F,Michelle,Vanessa is good at math,control,control,Is Vanessa good at math?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,,control3,,0.33,5328,,20,M,Matthew,Todd played football in high school,control,control,Did Todd play football in high school?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
36,main,lb,5,Barbara,0.08,10492,some,21,F,Betty,Frank graded at least some of the math problems,establish,NonProj,Did Barbara establish that Frank graded some of the math problems?,[],29,y,Yes,,Graduated High School,It was fine,o,English,no,Firefox,Windows,768,1360,4.282516666666667,
